0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65904313,0.65904677,0.65904397,0.6590435,0.65904504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590423,0.65903974,0.6590392,0.6590398,0.6590395,0.6590391,0.6590399,0.65904313,0.65904325,0.65904427,0.65904415,0.65904206,0.65903723,0.65903914,0.6590402,0.65904146,0.65904194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.65904176,0.65903777,0.6590396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590368,0.65904135,0.65904045,0.6590391,0.6590391,0.6590438,0.65904444,0.65904105,0.65903777,0.40000448,0.6590399,0.6590376,0.48558933,0.6590442,0.6590429,0.6590422,0.6590413,0.6590384,0.6590414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6590413,0.6590416,0.65904325,0.6590417,0.65903884,0.6590411,0.65903896,0.65904164,0.65904176,0.6590426,0.6590402,0.65904385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590423,0.65903974,0.659049,0.659044,0.659043,0.6590458,0.65904564,0.6590443,0.6590453,0.65904075,0.33764014,0.33553323,0.34354356,0.6590399,0.65904415,0.6590413,0.6590401,0.659042,0.65903896,0.18181819,0.65904105,0.65904,0.18181819,0.18181819,0.65904117,0.65904015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.65903974,0.659043,0.6590399,0.6590389,0.65904176,0.65904206,0.6590413,0.65904194,0.6590399,0.6590393,0.6590417,0.6590396,0.6590394,0.65904075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590489,0.6590427,0.65904415,0.6590469,0.6590433,0.65904224,0.6590425,0.6590407,0.65904665,0.6590394,0.6590401,0.65904146,0.65904105,0.659045,0.65904087,0.6590427,0.65904045,0.65904045,0.6590378,0.32822043,0.6590407,0.6590409,0.37667727,0.6590422,0.6590394,0.6590378,0.6590513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6590387,0.6590455,0.65904146,0.65904117,0.65904325,0.65904206,0.659042,0.65904284,0.6590418,0.65904146,0.65904415,0.65904236,0.6590419,0.65904015,0.659039,0.6590408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65903634,0.18181819,0.43626893,0.659039,0.35503134,0.3084582,0.65904325,0.65904266,0.6590389,0.34739128,0.65904135,0.6590395,0.6590399,0.659042,0.65904063,0.6590441,0.35621792,0.65904087,0.6590425,0.6590444,0.65904146,0.6590399,0.6590478,0.6590407,0.6590371,0.6590513,0.6590456,0.65903676,0.65903634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.65903807,0.65904397,0.65903926,0.501992,0.65904135,0.65903974,0.65904325,0.6590462,0.65904456,0.6590417,0.6590414,0.659042,0.65904063,0.65904135,0.65904176,0.6590396,0.65904087,0.65904313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,0.6590425,0.6590427,0.3633349,0.65903497,0.29580626,0.6590396,0.37151313,0.65904075,0.6590416,0.362788,0.6590399,0.6590388,0.65904045,0.6590407,0.6590419,0.6590395,0.65904003,0.65903986,0.65904087,0.6590403,0.65904135,0.65904564,0.65904164,0.3449491,0.6590507,0.6590452,0.6590379,0.65903705,0.6590373,0.65903896,0.65904075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.65904087,0.6590463,0.6590415,0.65903777,0.6590423,0.6590413,0.6590425,0.659042,0.6590416,0.659042,0.65904486,0.6590425,0.65904206,0.65904087,0.6590394,0.65904176,0.65904397,0.65904003,0.6590399,0.6590426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,0.18181819,0.65903795,0.65903807,0.65903586,0.6590401,0.65904117,0.6590399,0.65904415,0.6590404,0.6590403,0.6590395,0.65903854,0.65903974,0.6590381,0.65903854,0.6590368,0.35388878,0.32688746,0.65904367,0.6590413,0.6590433,0.65904045,0.65904146,0.6590428,0.65904135,0.6590461,0.65904087,0.65903735,0.65905017,0.6590468,0.6590393,0.6590429,0.6590433,0.65903807,0.6590369,0.65903693,0.6590392,0.65904,0.6590385,0.6590409,0.6590431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6590419,0.659043,0.659045,0.6590436,0.6590417,0.65904284,0.6590433,0.6590425,0.65904284,0.6590421,0.65904045,0.65904325,0.6590398,0.65904176,0.6590457,0.65904397,0.6590408,0.6590425,0.6590423,0.6590427,0.65904075,0.6590387,0.18181819,0.18181819,0.18181819,0.65903586,0.18181819,0.18181819,0.0,0.65904117,0.65903777,0.65903693,0.6590401,0.65904045,0.65903795,0.6590389,0.3072487,0.6590465,0.6590417,0.65904164,0.6590408,0.4355442,0.6590424,0.65904444,0.6590413,0.65904105,0.6590446,0.6590426,0.65903854,0.6590413,0.6590453,0.6590366,0.659042,0.659042,0.65903807,0.6590397,0.65904033,0.65904427,0.6590425,0.65904117,0.65905297,0.65904874,0.6590426,0.65904367,0.6590455,0.6590421,0.6590429,0.65904105,0.65904325,0.65904045,0.65903926,0.65904075,0.6590396,0.6590399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.65904015,0.659041,0.6590451,0.659042,0.6590412,0.659043,0.6590394,0.6590391,0.6590447,0.6590406,0.65904075,0.65904033,0.6590399,0.6590383,0.65904117,0.65903986,0.6590404,0.6590425,0.65904135,0.6590413,0.65904427,0.65904444,0.6590416,0.6590402,0.65904045,0.21428956,0.14215805,0.18181819,0.659039,0.65903896,0.6590427,0.65904486,0.6590409,0.65904176,0.65904295,0.6590395,0.65903693,0.65904546,0.6590361,0.6590417,0.36320642,0.6590402,0.65904176,0.6590371,0.6590385,0.6590417,0.6590431,0.6590372,0.6590419,0.65904313,0.6590425,0.6590385,0.3195113,0.65903974,0.65904117,0.3279551,0.65904117,0.6590433,0.6590423,0.6590405,0.6590499,0.65904826,0.6590421,0.65904355,0.6590409,0.6590425,0.65904385,0.6590389,0.6590427,0.659045,0.65904146,0.659042,0.6590419,0.6590378,0.6590407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
